25,你赞不绝口甚至疼惜的花朵。  你说你遗憾。你愿意守望和观看。  觉得是世上美好的百合  委屈时候愿意挺身挡下万千毒刺  然后你看着看着雾气浓重  天晴之后，它是再......,平凡
24,......没有华丽的包装修饰内心的独白！真诚善良的我唯愿在这里等到心理的期盼……                                                                                                 非诚勿扰！......,平凡
25,"我是一个靠谱,细心,正直,温柔,执着,孝顺,诚信的人 ，爱好广泛的我，喜欢逛街,健身,美食，是个不折不扣的萌妹纸，关于外貌，简单形容就是苗条，个性极为鲜明。我生长在一个三口之家，我…",优秀
25,小学副课老师      未来想养一猫一狗...,平凡
24,一份稳定的工作，一个相互欣赏、理解、包容的对象，一起去世界走走。...,平凡
25,"我是一个顾家,诚信,纯真,体贴,靠谱的人 ，爱好广泛的我，喜欢电影,看书，说说我的工作，我工作在在私企，我现在的生活状态和心情，可以说是“平平淡淡”。...",优秀
24,哈喽，我Cara，故事的开头是这样的：&lt;BR&gt;&lt;BR&gt;随着年龄的增长，看着朋友们感情稳定的开始谈婚论嫁，哥哥姐姐们的宝宝慢慢长大。二十三四岁实践恋情为零的我…,优秀
24,相濡以沫，不如相忘于江湖,平凡
25,我喜欢唱歌，跳舞。我憧憬的生活是自由，美好。我希望我未来的另一半最好是与我相融合。真心希望在这里能遇到我的那个TA!...,平凡
24,胖子...,平凡
25,就像候鸟南飞，万河归海。 我希望你 是为我而来...,平凡
25,三观正 脾气好 认认真真 有始有终 有责任心 脑子里有智慧。 年龄差距不超过八岁 差太多有代沟。想拥有一场旅行婚礼...,平凡
25,我女佳佳，再过几个月就26岁了，为父心急代女征婚。父母双方家庭都是教师世家，她自己也是小学老师，虽不是编内，但工作稳定。由于从小严格教育，交际面狭窄，至今没有恋爱经历。希望找到一位…,优秀
25,"自我介绍：本市独生女，1995年4月白羊，身高161，体重96 ，财务工作，有车有房，性格活泼，本科毕业，身材外貌偏上（容我自恋一下）(#^.^#)
爱好：旅游，健身，购物。
择偶…",平凡
23,欣赏一个人始于颜值，敬于才华，合于性格，久于善良，终于人品。 希望在我最美好的年華里遇到你。...,平凡
25,本人性格开朗，期待一位成熟稳重，脾气温和，有担当上进心的男士，考虑一年之内结婚，希望男士比我年龄大，87年最好。因为本人比较重感情，所以不真诚的人，不以结婚为目的的人，请你远离！！…,平凡
24,"我是一个诚信,独立,顾家的人 ，谈过一段。希望2020能遇到我的爱情。希望他是一个三观契合，尊重我爱护我的男生。我渴望能够谈一段甜甜的恋爱，然后一起步入婚姻。
几点要求，希望你有一…",平凡
24,"我是一个可爱,正直的人 ，关于外貌，简单形容就是微胖。...",平凡
22,我是家里的独生女，是一名乡镇小学语文教师，有五险一金的正式老师，21岁参加工作，到现在近两年了，身材苗条，喜欢逛街，喜欢宠物，善良，有爱心，性格活泼开朗，真心换真情，希望我未来的另…,平凡
25,我是一个宅的人 ，爱好广泛的我，喜欢美食，是个不折不扣的萌妹纸。...,平凡
23,朋友们都说我性格不怎么说话的，我的生活时间都放在了学习上，我憧憬很简单一般的生活，期待可以碰到一个不要抛弃我，要一直喜欢我，的男孩，我期待与你一起走过这段人生的历程，一起分享生活的…,平凡
22,我是一个善良独立的人 ，爱好广泛的我，喜欢旅行 美食 电影 漫画 和朋友聚会。 我从小在国外长大（但思想传统），会说中、英、 法三国语言，今后也会一直在国外生活，如果你不会来这边生…,平凡
24,真心诚意...,平凡
25,"我是一个文静,温柔,诚信的人 ，关于外貌，皮肤白皙，身高不高，比较小巧，但是很丰满。谈过两段短暂恋情。希望对方是一个大方、温柔、体贴的男生。爱运动的会做饭的男生加分，比较喜欢壮一点…",平凡
21,"爱好广泛的我，喜欢养猫，我的工作属于自由职业,销售。",平凡
25,"我，北京人大院儿子弟，工作是钢琴老师。
单纯、善良、孝顺。待人真诚，做事认真。 一动感情，便走心。我只想认真的谈，我的心玩儿不起...",优秀
24,"我是一个开朗,孝顺的人 ，爱好广泛的我，喜欢美食,追剧,旅行，我有些特长：整理癖， 是不是很有趣呢？",平凡
24,"真诚找对象，合适的可遇不可求！我是一个温柔,宅,细心,顾家的人 。性格较内向，朋友较少。
寻求注重心灵成长的善良正直的男生。
不敢高攀龙门，相信“门当户对”的婚姻才是长久的。家庭条…",平凡
25,我希望他有上进心，体贴和照顾人。本人现在是在读大专。我希望能遇到我心中的那个TA，,平凡
25,是了，摩羯女一枚，时而逗比，时而高冷 ，时而靠谱，关于外貌，简单形容就是微胖。对于谈对象来讲，对方首先要是一个有担当，有责任心，上进心并且不要太瘦的人。如果你自我感觉就很怂，就很娘…,平凡
24,实力女汉子一枚。爱喝酒，喝茶，吃肉肉，会做饭，不喜欢洗碗。性格叛逆，是个偏执狂，购物狂，储物狂，杯子控，颜控，声控。希望找一个能够包容我嗜好，脾气，会做家务，不打游戏，能够尊重我的…,平凡
25,多一点真诚，少一点套路...,平凡
20,"我是一个温柔,独立,孝顺,乐观的人 ，关于外貌，简单形容就是大眼睛。请不符合择偶条件的，不要发信。...",平凡
24,只怕来不及，我要抱着你，只到看着你的发上留下了白雪的痕迹……,平凡
25,"我是一个粗枝大叶,简单,开朗,大大咧咧,体贴,宅,顾家的人 。",平凡
25,你总是说：&amp;amp;amp;amp;ldquo;朋友嘛，还计较什么！&amp;amp;amp;amp;rdquo;每次你这样说的时候，我心里既是感激非常，也是惭愧不已。一直…,平凡
25,我是一个胖姑娘，不漂亮，性格也不好，敏感、极端，可是我也想要对我很好宠到天上的那个你！我很孝顺，对未来的你会真心真意。如果你愿意，那么就来撩我吧......,平凡
22,成熟的 喜欢像哥哥一样,平凡
25,人生最大的幸福就是坚信人们爱你。,平凡
25,曾经很多次幻想过将来另一半的样子，模糊而亲切，寻寻至今，我才相信，爱情终究是缘分，茫茫人海两个人的相识相爱，本身就是一种巧合，你会是我的那个巧合吗？......,平凡
22,我是一个开朗的人 ，是个不折不扣的萌妹纸，我有些特长：好厨艺， 是不是很有趣呢？,平凡
25,我的性格比较聪明 ，喜欢打游戏 刷微博，一直向往一起玩的生活，期待可以碰到一个事业型的男孩，我在这里等着一份缘定的爱情，等着你的到来。...,平凡
25,我喜欢到处走走，逛逛书店，杂货店。闲暇时看看书，做做饭，走出家门在周边城市来个一日游。我眼中家的样子是温馨有格调，日子是细水长流和和睦睦的，两个人相知相识，互相扶持却又能各自独立，…,优秀
25,"我是一个独立,孝顺,善良的人 。",平凡
25,"我是一个开朗,大大咧咧的人 ，爱好广泛的我，喜欢旅行，说说我的工作，我工作在自己创业。",平凡
25,我是一个大大咧咧，爱哭，易感动的人，喜欢逛街，旅游，追剧，我憧憬实在一般的生活，期待可以碰到一个有点大男子主义，浪漫。三观一致，爱干净，对父母好，有上进心的男孩，我期待与你一起走过…,平凡
25,谢谢你能在人群中选中我。但是可以麻烦看看我的择偶标准吗，身高172以下，年龄35以上，本科以下学历，和已经开始有脱发困扰的，您不必在我这里浪费时间，随机发送一条信息甚至都不去看看我…,平凡
25,"我是一个开朗,大大咧咧,可爱,细心的人 ，爱好广泛的我，喜欢旅行,健身,自拍,摄影,淘宝，关于外貌，简单形容就是大眼睛,小酒窝。",平凡
24,"我是一个宅,善良,可爱的人 ，关于外貌，简单形容就是身材匀称。",平凡
22,"我是一个温柔的人 ，爱好广泛的我，喜欢健身,瑜伽。",平凡
25,尽管你身材纤弱娇小，说话柔声细气，然而却很有力量，这是一种真正的精神美!.,平凡
25,昨晚，我在你眼睛里看见了自己，但愿你能经常看看我的眼睛，你一定会发现里面全是你！在我泪流满面的眼睛里，依然只有你的身影。,平凡
24,我的性格比较开朗，爱笑，自立，平时喜欢吃吃吃什么的，一直向往有个动我的他陪我走完余生的生活，期待可以碰到一个可以不帅，但是要干净，可以不高，但是要诚实可靠的男孩，缘分，是一种人与人…,平凡
25,我没能陪你踏过万里，你也没能为我倾心。我空有一个温暖的怀抱，却不敢光明正大站在你面前拥抱你。我空有一颗爱你的心，却不知道怎样才能更好的拥有你。所谓的渐行渐远，是你没有等我，而我也不…,平凡
25,你有地图么?因为我刚在你的眼神中迷失了。,平凡
23,"我是一个温柔,善良的人 ，爱好广泛的我，喜欢音乐会。",平凡
25,有一种爱的感觉，叫感同身受；有一种爱的默契，叫心有灵犀；有一种爱的承诺，叫天长地久；有一种爱的方式，是执子之手，与子携老，你，愿意吗？...,平凡
23,"我是一个诚信,正直的人 ，爱好广泛的我，喜欢美食。",优秀
25,嫁给富人。这句话犯了一个通俗易懂的错误，特点就是幼稚。,优秀
25,"我是一个独立,孝顺的人 ，我有些特长：不挑食， 是不是很有趣呢？",平凡
24,我以为终有一天，我会彻底将感情忘记，将你忘记，但是，忽然有一天，我听到了一首旧歌，我的眼泪就下来了，正因这首歌，咱们一齐听过。,平凡
22,我是一个可爱的人 ，是个不折不扣的萌妹纸，祖籍是辽宁，并且在辽宁出生长大。时间宝贵非诚勿扰！不以结婚为目的的请绕行！打不开或者不能回复的信直接删除！！！也不要再发给我了，不想彼此浪…,平凡
25,生命中有你，感觉精彩；回忆中有你，感觉温馨；旅程中有你，感觉快乐；失落中有你，感觉坚毅；沉默中有你，感觉灿烂；朋友中有你，我不再孤单！...,平凡
24,"我是一个乐观,纯真,善良的人 。",优秀
24,我是粽叶你是米，一层一层裹住你；你是牙齿我是米，香香甜甜粘住你；粽子里有多少米，代表我有多想你；记住一定想着我，不然粽子噎住你！,优秀
25,爱好广泛的我，喜欢游泳，说说我的工作，我工作在在国企，我现在的生活状态和心情，可以说是“单身求解救”。,平凡
25,真爱就是不指望你让我能在人前夸耀，但在我的内心深处有这样的把握：即使所有的人不与我为伍，你也会依然站在我身边。那幸福就是一杯想象，梦想着把平凡的谷米酝酿成美酒的芬芳，然后用生命守候…,平凡
25,遇到你之前，幸福对我来说无论怎样都是单薄。期待牵着你的手，一直向前走去。我相信，幸福就跟在我们身后。因为你昨天才会美好，今天才会遗憾，明天才会残缺...,平凡
24,爱好广泛的我，喜欢美食，说说我的工作，我工作在在私企，我现在的生活状态和心情，可以说是“单身求解救”。,平凡
25,我向他说了。我喜欢你。他还没有回。激动。,平凡
25,我是一个细心的人 ，是个不折不扣的美食家，我的工作属于公务员。,平凡
24,爱好广泛的我，喜欢瑜伽，我生长在一个三口之家，我爱我家人，他们也爱我。我现在的生活状态和心情，可以说是“正在减肥”。,平凡
25,"不肤白不貌美不大长腿 正常微胖人士 还算看的过去 之前弄过美黑 喜欢瘦子大模那种的就别联系我 
 比较被动 慢热闷骚型 有点洁癖 比较注意细节
 我的要求就是 希望你是稍微主动型 …",平凡
25,我生于1993年，今年27岁，天秤座！身高163cm，丰满型，未婚，也未结过婚。 工作：珠宝行业工作7年，目前是几家品牌珠宝店的店长（在江门市蓬江区）。 经济一般，没有卡债，没有网…,平凡
25,&amp;&amp;&amp;若来信没有回，是因为没有邮票，多多包涵哈。那些WX朋友圈看不到的就不必加了吧        既然相遇 那么就满怀期待 我相信日久生情 却也在意点点滴滴…,平凡
25,男人总喜欢为自己的过错找出各种各样的理由，以求得到女人的原谅。却往往容不得女人犯一点点错误，如果有错误那就是不可原谅的。,平凡
24,以前认识了 一位成熟稳重的男士，认识快一个月，没有确定恋爱关系时候，他给我说，让我能不能不要再上佳缘了，后来给他接触的过程中，我确实没有再登过佳缘，因为当时自己年龄小很多主观的想法…,平凡
25,你的微笑，你的眼泪。动了谁的情，又苍白了谁的容颜。 一句话，一瞬间。你无语，我无言。然后转身离去。各自东西。 谁许我一世的温暖，让我不再寂寞？ 谁许我一世的快乐，让我不再忧伤？ 谁…,平凡
25,我是个比较被动的女孩，善良，感性，直爽，专一，重感情，性格比较急，偶尔有点小脾气，理想中的他，体贴，主动，能给对方更多的关怀，对男朋友没有太多的要求，最重要的是愿意疼我，真心爱我的…,平凡
24,年龄是00年的大学已毕业 不贴邮票发了这么多我又看不到消息。消费高素质高家教好 没素质的 脾气比我还差的 不符合的就不要浪费票票啦~ 一看基本信息不适合然后我不回消息就别举报人家啦…,平凡
24,"希望能在这里找到自己的Mr.Right
自身原因，请全日制本科学历以下，以及有吸烟习惯的男士勿扰，谢谢~...",平凡
25,"我喜欢上网,逛街。    我在业余时间最大的消遣是跟自己心爱的人一起游山玩水。    我憧憬的生活是平凡却又快乐的。    我希望我未来的另一半最好是对自己好,  讨厌打女人的男人…",平凡
25,可以拉著我的手，從心動到古稀嗎？平平淡淡的細水長流往往比轟轟烈烈來的愛情更唯美。...,平凡
25,"我是一个独立,文静,正直,简单,善良,孝顺,大大咧咧的人 ，是个不折不扣的萌妹纸。...",平凡
25,于千万人之中遇见你所要遇见的人，于千万年之中，时间的无涯的于千万人之中遇见你所要遇见的人，于千万年之中，时间的无涯的荒野里，没有早一步，也没有晚一步，刚巧赶上了，那也没有别的话可说…,平凡
25,思念穿过千山万水扣响你的门窗，你可发现窗前的花瓣多了颗晶莹的泪珠。,平凡
24,一个人的天空很蓝，蓝的有点忧郁。一个人的日子自由，自由的有点孤单；一个人的日子，背影多了份孤独，身边少了份快乐；一个人的日子，心灵多了份宁静，面容添了一丝忧郁……有人心疼我的那一份…,平凡
25,　　能够和你成为朋友，希望大家都很真诚相对，茫茫人海中能够认识你  ...,平凡
24,我喜欢动漫。我在业余时间最大的消遣是听音乐。我憧憬的生活是简单。我希望我未来的另一半最好是有责任心。真心希望在这里能遇到我的那个TA!...,平凡
25,我94年，未婚，本硕均毕业于武汉一本高校，现已硕士毕业。武汉本地人，有房无贷。会做一手好菜，爱好研究厨艺。生活比较简单安静，对待生活比较热情，充满正能量，爱好跑步，打球，阅读，旅游…,优秀
25,我是不是能幸运地遇见属于这么一个人，懂且真正属于我。抛却属于我的所有光环，他看到真正的我，他永远不会放弃我。会不会有一天，我会等到这样的人。他说他不要世界，他说我只爱你。......,平凡
25,学历是专科  生活小资，热爱旅游  去了很多地方  一个人还去了西藏 还有国外很享受生活  很简单善良孝顺的一个女生  也比较贤惠 能持家 &lt;br /&,平凡
25,"期待得生活是幸福的❤笔下画不完的圈⭕心间填不满的缘只为等待你～
我只坚信对的你对的感觉才能给我们画出完美句点。
之所以单身是因为还没找到属于我的ending，我是属于那种宁缺毋滥的…",平凡
25,当灰烬查封了凝霜的屋檐，当车菊草化作深秋的露水， 我用固执的枯藤做成行囊 ，走向了那布满荆棘的他乡， 当大地铺满了悲泣的落叶， 当杜鹃花化作远空的雾霭， 祝福我吧我最思念的亲人 ，…,平凡
25,想找一个爱我的和我爱的男朋友，只要他好好对我，我就会好好对他,平凡
24,喜欢身高1米8以上胖胖的男生。  离异，已婚，有对象，爱玩的，特别瘦的男生不要给我打招呼，如有冒犯，见谅。谢谢。  男人贵在孝顺，上进，有责任心。两个人在一起前提最重要是三观一致，…,平凡
25,如今能遇到自己喜欢可以走向一辈子的人，真的好难！有点力不从心的感觉，而我想，很多人都应该是这个样子。    当遇到自己喜欢的，学会主动，学会珍惜，努力不要让有可能变成没可能。希望可…,平凡
24,"我自认为是一个比较善良，独立的人，我比较慢热，同时缺乏安全感，我希望我的另一半足够成熟稳重，有责任心！
只愿君心似我心，定不负相思意。我是一个特别看重感情的人，如果我喜欢你，那我喜…",优秀
25,愿得一份真挚的感情，与相爱的人，过一辈子平凡的日子！...,平凡
25,我深深相信，会有那么一个人用尽全力爱上我的全部。我的哭，我的笑，我的任性，我的温柔，我的依赖，我的自私，我的天真，我的粗心，我的疯狂，我的安静，还有我同样用尽全力爱上你的全部的那颗…,平凡
24,请大家多一点认真，多一点耐心浏览我的资料以及内心独白。重点是大家要给我发免费信息，不然我是看不到你们写给我的消息，谢谢大家！我是来自内蒙古的一位蒙古族女孩。我净身高170米，体重1…,平凡
25,本人诚心找对象，不求最好的，只求最合适的。如认为条件合适的欢迎来信联系，非诚勿忧。长沙市人也在长沙市上班。找一个在长沙市有稳定的工作和稳定的住房，找一个爱我和我爱的人结婚相守一辈子…,平凡
25,1.以下几类人请勿扰：①25岁以下；②35岁以上；③资料非本人照片；④资料没照片；⑤目的不单纯；⑥两年内没结婚计划。        2.时间过得太快，突然之间一晃本命年都过完了，家…,平凡
25,首先说明一下，我看不了带锁的信件，抱歉哈。我是一个文静、善良、家教巨严的人。小双眼皮，大眼睛，大团脸，皮肤白皙，福相满满！在父母的绿荫呵护下幸福快乐的生活和学习！父母常说：女儿在生…,优秀
20,我是一个酷爱音乐的人，喜欢有音乐的世界，总会时常感性地感慨生活，生活总是先苦后甜，不奢求一下子拥有很多很多，但希望能一起努力获得自己想要的生活，不希望没有回报的付出，可以等待，相信…,平凡
25,重庆巫山人，平时在沙坪坝，拒绝异地，限重庆...,平凡
25,有点2，有点呆，活泼，善良。,平凡
24,"资料有误，96年的双子♊一枚」我是一个开朗,善良，温柔体贴，爱闹，爱玩的小女生，大大咧咧不拘小节，身边的朋友总被我的开朗感染，总是喜欢旅行，向往自然，期望找个有共同话题共同爱好珍惜…",平凡
25,ω...,平凡
25,多想和你游遍世界   那样活着才有意义...,平凡
25,属于我的幸福它会静悄悄的来一点儿也不折腾...,平凡
24,可以疯，可以安静，爱哭，没什么兴趣爱好，没什么特别喜欢吃的，没那么漂亮的我...,平凡
25,我是一位孝顺、善良、纯真、简单、顾家、传统的小女生，平时话比较少不怎麽笑.导致很多人都觉得我高冷.难以接近。我喜欢登山.跑步.旅游.跳舞.弹钢琴。我现在的生活就是上下班然后回家.生…,平凡
24,也许我很平凡，但是我绝不缺乏生活的热情和生命的梦想，也许我会孤单，但是我会一路找寻你的踪迹。遇见你，将是我生命中最绚烂的时刻。,平凡
25,曾有人说：前世五百次的回眸，才换来今生的一次擦肩而过。那个将和我牵手一起走过的人，一定是前世与我许下了今生的约定，我在寻觅你，寻觅你伟岸的背影和坚实的背脊，你呢？......,平凡
22,素质，善良，能力及人品至上。本人因为比较宅生活圈小才来这个平台，希望找备胎找玩伴的人品差的人不要给我发信息，我是看不起人品差的人，见谅！祝愿大家都早日找到属于自己的爱情，离开这个平…,优秀
25,记得贴邮票哟，我希望你跟我有眼缘，性格好，会生活，人阳光积极向上，有个有趣的灵魂，个子高点，因为妹纸我有点高，怕对你造成压力抱歉，一米八以下还小块头的可能不太合适，如果来电，你不介…,平凡
24,他会迫不及待的走到你身边抓紧你 如果他还年轻 那他一定会像顽劣的孩童霸占着自己的玩具般拥抱你 如果他不再年轻 那他一定会像披荆斩棘归来的猎人 在你身旁燃起篝火 然后抱紧你疲惫而放心…,平凡
23,本人97年，双鱼座，无恋爱经历，温柔体贴可爱的萌妹纸一枚，162cm/50kg，本科211保研上海某211大学英语文学硕士，老家江西某地级市中心，交通便利，离上海近，飞机（1小时）…,平凡
23,期望能在本命年的时候生个小老鼠...,平凡
24,"96年，身高170,喜欢户外运动，工作以外也会参加马拉松比赛。我是一名护士，希望借此平台找到一个适合自己的。...",平凡
25,很感谢这个平台给予我一个账号，让我在这里去寻找属于自己的真爱。 我是在一个单亲家庭成长的，生活中我是一个比较独立，坚强的人。我的择偶：希望你是一个成熟稳重，独立，事业心，开朗，孝心…,平凡
25,"查看“我联系过的人”有惊喜。。不对，惊吓。
系统帮你每天自动打一百个招呼。。。。。。。



你和那个人是天造地设的一对。
有共同的话题，聊起来聊不完，三观契合，如若相识，相见恨晚…",平凡
25,北京姑娘，性格活泼外向，为人很善良。真诚交友，不找烟民，不找撒谎男。择偶年龄一定要比我大，我希望你懂包容会照顾人。有婚史的不考虑，冷暴力的与我无缘。工作是儿童医院护士，会有夜班，接…,平凡
25,"我_ 91年 净高168 体重105  本科    _ 希望通过此平台 找到一个可以结婚的人 性格_ 温文尔雅 细腻敏感 很爱干净 很爱美 希望你_ 成熟 有涵养 有格局 爱干净......",平凡
25,　　超级没有安全感，比较独立，比同龄人成熟所以也更辛苦。不文艺，不过活得很潇洒。女汉子做久了，不想再一个人孤独到不敢看电影，不敢逛街了，不想再因为孤独做一个女汉子了。    　　其…,平凡
25,"　　我是一个执着,顾家,细心,宅,简单,善良的人  ，爱好广泛的我，喜欢追剧,电影，我有些特长：整理癖，  是不是很有趣呢？关于外貌，简单形容就是微胖。如有意者可加微信......",优秀
25,我是一个文静的人 ，我有些特长：狂吃不胖， 是不是很有趣呢？关于外貌，简单形容就是身材匀称。   最后，我想说一下，我没有邮票，所以有很多信，我是没法看到，所以就没发回你们！最好帮…,平凡
25,也会幻想着有一双水晶鞋，梦中的王子降临...   现实中的灰姑娘，借助的不仅是强大的群体力量，更多的是依靠自身的魅力！  渴望改变，寻找那样一个你，你不用条件多好，但可以给我很多人…,平凡
25,"我是一个顾家,善良的人 ，爱好广泛的我，喜欢自拍,逛街,看书,淘宝,弹钢琴,听歌，关于外貌，简单形容就是小酒窝，我的工作属于销售,教育行业。 我喜欢从一而终 不是奔着结婚的 就不要…",优秀
25,长沙本地人，现准备考研，在市中心有房，希望对方本科以上学历，有稳定工作，最好是在事业单位，有房，对待感情专一，真诚。...,平凡
25,年轻的人，无知无畏，又心存侥幸。...,平凡
25,"我是一个纯真,开朗,孝顺的人 。生长在部队大院，受传统教育。希望对方品质优良，最好是公务员，部队、事业单位、医生等工作稳定。因工作忙，初步家长把关，请见谅。......",平凡
23,想，知道我内心独白。需要你亲自前来认证，多说无益。嘻嘻            　只限佛山或者广州本地户口的男人。虎。龙。兔。羊。狗。其他的不符合就不用发信给我了。谢谢。......,平凡
24,"我是一个靠谱,温柔,开朗,顾家,正直的人 ，爱好广泛的我，喜欢旅行,美食,逛街，是个不折不扣的萌妹纸。",平凡
24,　　生活常和我们开着玩笑，你期待什么，什么就会离你越远；你执着于其中，就会被其伤害得愈深。做事不必太期待，坚持不必太执着；学会放下，放下不切实际的期待，放下没有结果的执着。看好，我…,平凡
25,洁白的婚纱，无暇的婚姻。...,平凡
25,简简单单。快快乐乐。我要的就是对我好的人。...,平凡
25,呢个，自我介绍下哈，本人身高168，对男朋友的期望身高是不低于178，比较爱吃、喜欢宅、喜欢狗和各种动物、喜欢简单、不喜欢目的性太强和爱算计的人和事。性格属于慢热型，刚认识会略冷吧…,平凡
25,非诚勿扰，真诚寻找另一半，有意者请自我介绍一下并留下微信，合适我会添加!（本人28岁，期待能在此遇见善良温暖成熟有能力和担当的你共同携手白头。）......,平凡
24,"我是一个样貌普通，乐观，孝顺,善良，保守，有点宅的香港妹子，一直都觉得自己有很好的运气！我皮肤很白，觉得自己笨笨的，觉得化妆很麻烦。我性格随和，与家人，朋友，和公司同事相处融洽!爱…",平凡
25,"我是一个温柔,善良的人 ，关于外貌，简单形容就是大眼睛,小酒窝,漂亮。会做饭，会做你喜欢吃地美食...",平凡
25,父母都在揭阳做生意，家里一个哥哥和一个弟弟。潮汕家庭不支持远嫁，相亲只考虑广东境内。...,平凡
25,你好，我是江苏无锡的，本科，体重43kg，身材好，性格好，人孝顺。从来不发脾气，网上教育老师，可以去任何城市发展，在当地交社保的。父工人，母会计。舅舅60年代大学生，加拿大永久居民…,平凡
24,"我是一个温柔,可爱,正直的人 ，是个不折不扣的学霸，关于外貌，简单形容就是时尚，我现在的生活状态和心情，可以说是“静待缘分”。",优秀
24,我应该是一个动静皆宜的人，习惯独处，但也能热情如火，率性而疯狂。    看着身边的朋友都结婚了，也特别想好好享受牵挂一个人，被一个人牵挂的温暖。同时希望他是一个有责任心，上进心，孝…,平凡
24,其实你自己知道，为什么不能好好谈一场恋爱。就是因为，你太清楚自己是怎样的一块料，所以不会再轻而易举把自己交出去。就像是，有一天你发现跌倒以后的伤口，会开始留下疤痕，于是走路时不敢再…,平凡
25,"我是一个纯真,开朗的人 ，爱好广泛的我，喜欢看书,运动,追剧,听歌，我有些特长：好厨艺， 是不是很有趣呢？...",平凡
