157807929,jack,男,24,纽约州,180,本科,"18-30岁,美国",未婚,,您好，我是来自美国、希望在纽约成家立业Jack，想找愿来纽约、志同道合、一起在美生活、发展，让我心爱人、子孙后代呼吸新鲜空气、吃健康安全食品、享受平等自由权利。志趣相投可接受姐弟恋…,https://at3.jyimg.com/ef/df/275ca7db0e5e1599d1615da7bd03/275ca7db0_1_avatar_p.jpg,47
243856547,宋云振,男,25,朝阳,180,本科,"19-30岁,160-179cm,本科以上,有照片,未婚,北京,朝阳",未婚,,94年，生于江苏。外科医生一名，事业刚刚起步，自认为发展前景尚可。有健身习惯体重保持良好，无抽烟酗酒、玩游戏等不良嗜好。开得了刀也颠得了勺，有进取心，思想开放。目前定居北京，现寻觅…,https://at3.jyimg.com/a2/4d/0512db1faqe3e3338b511853169b/0512db1fa_3_avatar_p.jpg,47
95871565,莫欺少年穷″,男,25,遵义,175,大专,"18-25岁,130-260cm,有照片,未婚",未婚,,"只要不触碰我的底线,我都会笑着给你台阶下....",https://at1.jyimg.com/0c/07/2667093593bdea769fce700d2fee/266709359_7_avatar_p.jpg,48
141728662,少主,男,25,广州,183,本科,"18-30岁,广东",未婚,,身高183CM，会吉他，会料理，服装行业世家，主营加工，设计，档口，可能感觉我的年龄比较小，但真实年龄不代表心灵的年龄，商场如战场，见识比较多，比较成熟，非诚勿扰，愿与你共度此生，…,https://at4.jyimg.com/72/ca/ebe4d727c814c2926eb128caae1f/ebe4d727c_7_avatar_p.jpg,46
203422011,彭,男,24,驻马店,173,高中中专及以下,"18-27岁,155-不限 cm,高中中专及以下,有照片,未婚",未婚,,我不接受聊天的，找个来我这里的 我是农村的，接受我的在来发信。主动发信    闲人勿扰...,https://at1.jyimg.com/07/48/656e8c26ec735cb9541eae011a63/656e8c26e_204_avatar_p.jpg,48
97169432,我在这儿等着你哟,男,23,嘉定,178,本科,"21-26岁,163-180cm,本科以上,有照片,未婚,上海",未婚,,我喜欢（做梦）读书.上网。我憧憬美丽繁华的大都市上海。真心希望在这里能遇到上海市的终其一生的恋人，非常期望的我是以恋爱与结婚为目的!...,https://at1.jyimg.com/82/48/1a25596b9994a034721be415f7f5/1a25596b9_4_avatar_p.jpg,47
199238150,小小世界,男,24,武汉,180,本科,"25-不限 岁,165-不限 cm,有照片,湖北,武汉",未婚,,"我是一个完美主义,阳光的人 ，关于外貌，简单形容就是高大。",https://at1.jyimg.com/45/80/f35e5f498e86d256c2a7308d1bc4/f35e5f498_1_avatar_p.jpg,47
199042840,Ocean777,男,20,成都,174,本科,"18-57岁,160-170cm,有照片",未婚,,我是一个乐观、外向、热情的人，平时喜欢旅游、摄影什么的，一直向往快乐的生活的生活，期待可以碰到一个健康、温柔、美丽的女孩，我在这里等着一份缘定的爱情，等着你的到来。...,https://at3.jyimg.com/e3/93/79bb6c92fc8f48179b159d50ccc7/79bb6c92f_4_avatar_p.jpg,47
175801265,Rapping诗人,男,25,东城,180,本科,"18-28岁,168-178cm,有照片",未婚,,"我是喜欢雪，希望感情像雪一样纯净。就如诗句一样，“遥知不是雪，为有暗香来”。俩人感情犹如花香那般醇香回味。备注92年属猴，注册时候保存错误，无法更改年龄了。爱好我喜欢看电影,听歌,…",https://at4.jyimg.com/b6/43/e590655d049e25022208d12921f9/e590655d0_1_avatar_p.jpg,47
194237068,格式化,男,24,武汉,167,高中中专及以下,"18-31岁,155-172cm,有照片,湖北,武汉",未婚,,我喜欢看电视剧。我在业余时间最大的消遣是看电影。我憧憬的生活是平凡。我希望我未来的另一半最好是平凡。真心希望在这里能遇到我的那个TA!...,https://at3.jyimg.com/2d/e2/cd0668b66f4b95aqde8c80859393/cd0668b66_3_avatar_p.jpg,48
203261158,蓝天,男,24,马鞍山,173,大专,"23-27岁,155-170cm,有照片,未婚",未婚,,本人96年的，25岁，真诚稳重靠谱，国企在编，家庭和谐，无不良嗜好，想寻找一个本分，善良的她，是你吗？（不显示朋友圈的勿聊，不是会员，免费的看不到，多说一句，骗子绕道，别低估了别人…,https://at3.jyimg.com/66/b8/8e52458a016e4a9becfd39bc33ca/8e52458a0_2_avatar_p.jpg,48
153331201,梦屿千寻,男,23,武汉,175,大专,"20-25岁,155-170cm,本科,未婚",未婚,,我也不想浪费大家的时间  如果是真心想谈的，就给我发信息；  照片都没有，信息都是假的或者都没有，发过来有什么意义；  世界那么大，何必在我这浪费不必要的时间呢；......,https://at4.jyimg.com/3c/c0/0db041d509213cae17b9d3823781/0db041d50_6_avatar_p.jpg,48
251489845,大力水手王二,男,25,潜江,177,硕士,"19-27岁,155-170cm,湖北,潜江",未婚,,你的世界，是我忘记旋律的一首歌；我的寂寞，却哭不出声响。你的苍桑，路遇我的繁华凄凉，我反复吟唱，却成了年华无法停驻的忧伤。,https://at3.jyimg.com/e3/b6/a18f85e2b0b17fbe6821cc680860/a18f85e2b_1_avatar_p.jpg,48
236295028,辰,男,20,朝阳,171,高中中专及以下,"18-21岁,155-170cm,香港",未婚,,我是神经病，我杀人不偿命……我是一个神经病天天都想去香港，东区精神科，小榄牢房，还有mect都没治疗好...,https://at2.jyimg.com/19/d3/f3a59ec59daqef77304e3f116089/f3a59ec59_2_avatar_p.jpg,48
160875968,紫色追忆,男,24,焦作,170,高中中专及以下,"22-25岁,155-170cm,未婚,河南,焦作",未婚,,我不需要你有多漂亮，也不需要你有多能干，只求，你能真心实意来对我，彼此互相照顾和包容...,https://at3.jyimg.com/e0/77/e8a41cdb7de2ec7c40d5c71a1b62/e8a41cdb7_9_avatar_p.jpg,49
110007745,幼,男,25,广州,178,大专,"18-22岁,159-175cm,有照片",未婚,,遇见的都是天意，拥有的都该幸运...,https://at3.jyimg.com/e8/f3/cb976a74dc036e688b25f11bc1d9/cb976a74d_18_avatar_p.jpg,47
114060952,哲,男,25,成都,183,本科,"18-23岁,165-175cm,有照片,未婚,四川",未婚,,爱情我崇尚自由，遇见便是一种恩赐，无论你是擦肩而过抑或是驻足停留，甚至结伴而行，都应该珍惜，感谢彼此所给的鼓励和祝福，同样也要感谢彼此以此所成长的过程；没有永恒的幸福，只有永远的起…,https://at2.jyimg.com/98/7b/fedd0e475d02a970c1498b529e50/fedd0e475_16_avatar_p.jpg,46
107647484,毛毛雨,男,24,长沙,173,大专,"20-21岁,160-173cm,有照片,未婚",未婚,,本人，天秤座，性情平和、不抽烟、不喝酒、不赌博。父母都是教师，民主、友好、善良是他们的特点，一家三口相敬如宾，家庭很和睦，感觉很温馨。父母曾说：未来，只要咱俩能把我们家现有的房产、…,https://at3.jyimg.com/aa/6c/3363b292295b257146c6e4711b74/3363b2922_1_avatar_p.jpg,48
167445109,文远侯,男,24,济南,170,本科,"18-30岁,155-175cm,山东,济南",未婚,,"我是一个包容,正直,乐观,诚信,有责任心,稳重的人 。关于外貌，简单形容就是中等身材。我希望能遇到的人，普普通通就好，只是性格要合得来才可以。......",https://at4.jyimg.com/bf/68/2c4059dfea1a35458621943f1cce/2c4059dfe_1_avatar_p.jpg,49
155585859,迗眞つ淰ㄋ,男,23,淄博,174,高中中专及以下,"18-21岁,155-170cm,山东,淄博",未婚,,去爱吧，像不曾受伤一样；跳舞吧，像没人欣赏一样；唱歌吧，像没人聆听一样；生活吧，像每天是末日一样；学习吧，像生命没有尽头一样；珍惜吧，像从未曾得到过一样！......,https://at2.jyimg.com/9e/ee/f98e236c172b161c5b933ac461a3/f98e236c1_4_avatar_p.jpg,48
193187541,智行天下,男,23,昆明,178,高中中专及以下,"18-22岁,160-170cm,未婚,云南",未婚,,"我是一个正直,诚信.善良.包容的人 ，主要从事机械零件加工和机械电路.电控柜设计和安装，自己和弟弟在昆明西山区长坡社区牛鼻村78号开一个机床加工的小店.平时喜欢锻炼.特别喜欢篮球和…",https://at2.jyimg.com/9e/80/d7e725af57f0ac136daedec5f5eb/d7e725af5_3_avatar_p.jpg,47
251525071,好冷,男,22,青岛,185,大专,"18-23岁,165-178cm,有照片,未婚,山东,青岛",未婚,,来世纪佳缘三天，我就习惯了跟机器人聊天。...,https://at4.jyimg.com/32/cb/e9da28ab6abbeaeec6dfdd7cc842/e9da28ab6_1_avatar_p.jpg,45
183274406,啸天,男,25,浦东新区,176,本科,"20-24岁,163-170cm,大专以上,有照片,未婚,上海",未婚,,"我是个普普通通的人，有时虽然有梦,满足一下自己的虚荣心和父母的希望，但这从来不是自己的人生目标和追求,我认为人生不仅苦短,而且没有结局，佛教徒讲究轮回，基督教徒敬耶稣向往天堂，无神…",https://at3.jyimg.com/ab/f7/786dc4a38482734aa67d2053ceeb/786dc4a38_5_avatar_p.jpg,48
106457849,Earl,男,24,南昌,174,硕士,"18-24岁,160-175cm,本科,未婚,江西",未婚,,都说女生看人只看第一眼，而我是像红酒一样需要被慢慢品味的人。我热爱生活，兴趣广泛，思想成熟。目前是在校读研。其实身边不缺少女生，但缺少和内心碰撞触动的那个人。我对自己的要求很高，所…,https://at1.jyimg.com/0e/4b/82d37e84f3d164fc315a06cdd240/82d37e84f_3_avatar_p.jpg,49
145109509,丶WZ,男,25,宝山,175,大专,"18-22岁,160-167cm,大专,有照片,未婚,上海,宝山",未婚,,"我是一个有责任心,执着的人 ，...",https://at3.jyimg.com/27/97/a81be9b42ffe41523453f70e541c/a81be9b42_5_avatar_p.jpg,48
99288101,苏斓,男,24,兰州,172,高中中专及以下,"20-26岁,155-195cm,未婚,甘肃,兰州",未婚,,希望在世纪佳缘能够认识未来的你，希望不用等太久...,https://at1.jyimg.com/49/c2/a8d652600f3998605e39cee9a7bb/a8d652600_22_avatar_p.jpg,48
108263360,海阔天空,男,25,南阳,178,大专,"20-29岁,161-170cm,有照片,未婚,河南,南阳",未婚,,一辈子其实不长。能遇心爱的人，是多么幸运的事。我想紧握着她的手，一辈子只爱一个人，并不丢人，一定会有更优秀的人出现，但一个人不能这么贪心的，一颗心需要去温暖另一颗心，坦诚相待，这样…,https://at4.jyimg.com/bc/d6/58cf2da392a7b9e3f4aed5b498e5/58cf2da39_1_avatar_p.jpg,47
84422772,黄钦桓,男,24,深圳,175,本科,"18-30岁,155-163cm,有照片",未婚,,在错的时间遇见对的人，那叫青春；在对的时间遇见对的人，那叫爱情；在错的时间遇见错的人，那叫婚姻。也许这世界上有爱情，或许没有，可是最后能和你相携一生的可能的确是那个“错的人”，因为…,https://at3.jyimg.com/22/04/ef48e6d422434467fe2bb2b3f9e1/ef48e6d42_4_avatar_p.jpg,48
64315905,仅存的想念〃,男,25,淮安,175,大专,"不限 -24岁,155-174cm,有照片,未婚,江苏,淮安",未婚,,"只是想找个人陪我走下去而已，等待  期待  那个人出现,我不贪心，也不等待。我找到感觉对的人，就决定了。...",https://at2.jyimg.com/15/6e/152071548422bc888036a0ed0a7f/152071548_3_avatar_p.jpg,48
155932132,倾听我的你,男,25,南宁,170,本科,"18-25岁,150-170cm",未婚,,我现在在深圳工作，想在这里找寻自己的另一半，希望她善良懂事，感谢看完这个独白跟我资料的你，也希望能跟你相遇相识...,https://at3.jyimg.com/62/8f/c508c9c2e95b34b92598a821af68/c508c9c2e_1_avatar_p.jpg,50
133737438,岸上的鱼,男,25,苏州,177,本科,"18-27岁,155-170cm,江苏,苏州",未婚,,人生没有谁在等谁，我们都在路上，一路的风景希望有你。...,https://at1.jyimg.com/0b/a4/453da821b09296371567dc6101fd/453da821b_1_avatar_p.jpg,48
173099404,升,男,25,广州,175,高中中专及以下,"18-26岁,160-175cm",未婚,,我喜欢羽毛球 运动 听歌。我在业余时间最大的消遣是在家。我希望我未来的另一半最好是善良 漂亮。真心希望在这里能遇到我的那个TA!心缺自尊，言行必卑贱；心缺敬畏，言行必随便；心缺诚实…,https://at3.jyimg.com/e2/8f/404e6c769cbfd7eb1d2cff40a0dd/404e6c769_12_avatar_p.jpg,48
211431547,幸福来敲门,男,25,济宁,183,本科,"20-28岁,168-180cm,大专以上,有照片,未婚,山东,济宁",未婚,,我居住在济宁市区，工作稳定，外貌帅气，身材高大，性格直爽，    理想中的女孩：善良，坦率，有上进心，成熟稳重，热爱生活会照顾自己，    有稳定工作，较宅的济宁市区的女孩。   …,https://at1.jyimg.com/c7/b0/d73aeda69764b094122aqe6a1f09/d73aeda69_1_avatar_p.jpg,46
118196434,带我走@跟我走@,男,22,青岛,187,高中中专及以下,"20-25岁,160-186cm,有照片,未婚,山东,青岛",未婚,,没有邮票，看不了！抱歉...,https://at2.jyimg.com/d0/51/116c93d3c5779c4633bb81a5231e/116c93d3c_8_avatar_p.jpg,44
107379518,贾清敏,男,25,青岛,180,高中中专及以下,"20-29岁,有照片,山东,青岛",未婚,,家里父母不和睦 最好是不化妆或只淡妆 没啥特别要求 现在在即墨工作8点到8点两班倒...,https://at1.jyimg.com/8d/f4/cd52e03d41e5805d50454401197a/cd52e03d4_9_avatar_p.jpg,47
165737758,托单,男,24,郑州,175,高中中专及以下,"20-22岁,155-170cm",未婚,,"我是一个完美主义,靠谱,孝顺的人 。",https://at3.jyimg.com/e1/82/058cffe4b83685017e399fe3f727/058cffe4b_2_avatar_p.jpg,48
115960732,时光荏苒,男,25,巴中,170,高中中专及以下,"20-30岁,150-不限 cm,有照片,未婚",未婚,,时间磨平了一切。。。。。。。。。。。。。。。...,https://at4.jyimg.com/fe/97/c09c0f70d1083d100ed6ee0152c1/c09c0f70d_2_avatar_p.jpg,49
251957674,可容,男,23,无锡,187,大专,"18-25岁,155-175cm,有照片",未婚,,"我是一个憨厚的人 ，爱好广泛的我，喜欢运动,画画,美食,电影。",https://at3.jyimg.com/20/37/845bf679dc4f8bb8f588875d650b/845bf679d_1_avatar_p.jpg,45
146321881,胡秀轩,男,22,台州,178,大专,"23-28岁,160-170cm,有照片,浙江,温州",未婚,,"我是一个努力家,爱挑战不怕失败的人 那里跌到那爬起，人定胜天,而且不怕苦也不怕困难同时也是一个雄心壮志和野心勃勃的人我是个不折不扣的潮男和小萌男，说说我的工作，我工作在在私企，我是…",https://at4.jyimg.com/72/97/979face1681c02697de6162a3a92/979face16_5_avatar_p.jpg,47
251942347,冷静的秋柏在大连,男,25,福州,171,大专,"18-26岁,155-170cm",未婚,,"我是一个执着,独立,诚信的人 。",https://at3.jyimg.com/a5/e4/22a305eb08077d5a899f2ee16694/22a305eb0_1_avatar_p.jpg,49
251948093,nelson,男,23,浦东新区,177,大专,"18-25岁,155-170cm",未婚,,"我是一个阳光,靠谱,简单,有责任心的人 ，我的工作属于IT业。",https://at4.jyimg.com/f1/36/19158424daq18d41dc14652982bd/19158424d_1_avatar_p.jpg,47
153763633,蓝调,男,22,哈尔滨,173,高中中专及以下,"19-24岁,156-177cm,未婚,黑龙江,哈尔滨",未婚,,　　我是一个善良、真诚、简单、性格直爽的东北男孩，生长在传统本分、美满和睦的家庭，从小到大都是大家眼中的好孩子，按部就班地上学、踏实稳定地工作。即使到了家人催婚的年纪，也仍然期待着…,https://at2.jyimg.com/97/2f/61931e88a5721cd6d6dc1852cffc/61931e88a_5_avatar_p.jpg,48
107810192,阳光,男,25,阜阳,181,本科,"18-21岁,162-170cm,本科,安徽,阜阳",未婚,,我喜欢五官端正，单纯有爱心，笑容纯真的女孩子，其他的就没了，没邮票的，坚决不看，如若有心，一张邮票都不舍得，没邮票的不要写了，写了我也不会看，我都不知道，没邮票的写个啥，没有邮票的…,https://at1.jyimg.com/89/6d/697a6678423b57fe5805bea2b731/697a66784_3_avatar_p.jpg,47
146614670,余生,男,24,衡水,172,高中中专及以下,"18-26岁,155-170cm,有照片",未婚,,谁家儿郎刀在鞘，谁家女儿低头笑。 （河北衡水人，不考虑移居，非诚勿扰。）...,https://at2.jyimg.com/1a/2b/7ca40b791961ffba03e6f5195242/7ca40b791_7_avatar_p.jpg,48
156152072,一生一世,男,24,连云港,185,大专,"20-29岁,155-185cm,有照片,未婚,江苏,连云港",未婚,,希望在这里找到一个可以和我白头偕老的人！...,https://at3.jyimg.com/68/33/d1582f88a6876023231036df95f4/d1582f88a_1_avatar_p.jpg,45
141328062,Brand  man,男,25,合肥,173,本科,"18-22岁,155-170cm,有照片",未婚,,你永远不知道你遇到的是教堂还是客栈，且行且珍惜...,https://at4.jyimg.com/3b/0c/c56578ec7da43e4ec54253e50345/c56578ec7_7_avatar_p.jpg,49
140314721,橘子汽水,男,25,襄阳,178,大专,"18-21岁,155-168cm,未婚",未婚,,"我想找一个漂亮温柔内在气质，有点品位的女生相互关心与爱护,相互理解与包容...",https://at2.jyimg.com/13/63/d8740d02a86ff5847687ebefd0e5/d8740d02a_44_avatar_p.jpg,47
147882989,day先森,男,25,邯郸,170,大专,"20-26岁,155-175cm,未婚,河北,邯郸",未婚,,"我是一个靠谱,乐观的人 !你情我愿的才是幸福！...",https://at2.jyimg.com/9a/d9/56765e59d934f091f15f72430797/56765e59d_2_avatar_p.jpg,49
121446411,邹鑫,男,24,常州,167,高中中专及以下,"18-20岁,155-170cm,浙江,杭州",未婚,,"我是一个靠谱,阳光,开朗的人 。",https://at2.jyimg.com/93/49/180c8ed1e351fa5c536f2ca96273/180c8ed1e_1_avatar_p.jpg,48
143645107,王小浩,男,25,青岛,170,高中中专及以下,"20-26岁,150-170cm,有照片,未婚",未婚,,一个人的时候我经常会想存在的意义，这就是所谓的孤独吧 希望找到一个能陪我一起走下去的人 资料上写的都是真的 所以希望非诚勿扰...,https://at2.jyimg.com/1e/c5/487d6197a511a392e21674aq9bc8/487d6197a_8_avatar_p.jpg,49
152113313,thought,男,22,西安,185,高中中专及以下,",155-170cm",未婚,,"我是一个乐观,大大咧咧,有责任心的人 。",https://at1.jyimg.com/8d/ed/56a5099d4298d976294e8e8833b1/56a5099d4_1_avatar_p.jpg,45
142795500,原文,男,25,杭州,170,本科,"22-28岁,155-170cm,浙江,杭州",未婚,,"注：我实际92年的，身份证登记94年，有误。
 我是一个幽默,乐观,稳重的男生。
 关于恋爱史，我在大学毕业后有过一次两年的恋爱，遗憾没能最终走到一起。遗憾归遗憾，但不后悔，也很高…",https://at1.jyimg.com/04/74/db2bebb5715479803b70668e6723/db2bebb57_2_avatar_p.jpg,50
118840682,唐军,男,24,长沙,172,本科,"18-24岁,155-168cm,有照片",未婚,,我今年25了 ，我不是什么帅哥也不是大款，我只是普普通通的男人，我从小在湖南长大.外表比较成熟，自我表达不是很好，但是内心是善良的.爱情对于我来说比较模糊，因为自己不会说出别人讨人…,https://at1.jyimg.com/0d/66/988f41b9259b5d8f8a39e3a97f23/988f41b92_5_avatar_p.jpg,49
146986720,战狼,男,24,东莞,167,高中中专及以下,"18-20岁,155-170cm,本科,广东,广州",未婚,,我是一个孤独的人 ，我生长在一个单亲家庭。我望来者可以开家在世界上有名的公司，我现在一无所有，若是以后我有能力了，君绝不负卿。...,https://at1.jyimg.com/0e/54/7ef7cccfb428ec5e2652556f64d8/7ef7cccfb_1_avatar_p.jpg,48
120244816,Ming丶,男,23,茂名,170,高中中专及以下,"18-26岁,155-170cm,未婚,广东,茂名",未婚,,被一个不爱你的人抛弃，事实上是一种幸运。而放弃一个真心爱你的人，留给自己的却可能是一辈子无法挽回的遗憾。为一个伤害了你的人哭泣是不值得的，因为真正值得你流泪的人是永远不会让你哭。...,https://at4.jyimg.com/38/22/e7bdc0a9bd2978f1fe7eaed556c1/e7bdc0a9b_1_avatar_p.jpg,49
82903057,竾汻、鮇唻,男,25,成都,172,高中中专及以下,"22-27岁,有照片,未婚,四川",未婚,,失恋，并非因为你不好不可爱或不够聪明。总有一天你会遇到一个人，不论你有再多的缺点依旧爱你，即使被伤得伤痕累累也不放手。这就是爱情！我是一个狮子座男生。看起来很坚强，不容易让人看见他…,https://at1.jyimg.com/cb/c3/62cabd950e1b29964b230db95e04/62cabd950_3_avatar_p.jpg,49
148672232,鋼,男,24,台州,179,大专,"18-23岁,155-170cm",未婚,,未来的你我真心希望和你携手走完生命的旅程...,https://at1.jyimg.com/0a/e1/63c1e32247e8a5917c57ce165158/63c1e3224_2_avatar_p.jpg,47
153725298,寻缘,男,25,济宁,170,高中中专及以下,"20-28岁,155-170cm,未婚,山东,济宁",未婚,,真诚找对象，非诚勿扰，谢谢各位，骗子绕加，非济宁附近勿扰，谢谢...,https://at3.jyimg.com/aa/39/788f53269dd49efc992a4e235fba/788f53269_1_avatar_p.jpg,49
140774446,愿得一人心,男,25,南充,172,大专,"20-25岁,155-165cm,有照片,未婚,四川,南充",未婚,,我是一个开朗的人，喜欢NBA，我现在在南充市一家建筑公司工作，我希望我的另一半快快的出现， 我会一辈子的关心你，又说回来，爱情这个东西是两个人的事，还是希望你的到来，你的到来希望是…,https://at4.jyimg.com/3b/63/978007134867a8e65e27f196c91a/978007134_3_avatar_p.jpg,49
137509380,你懂我所以你没逃脱.,男,25,武汉,173,本科,"22-26岁,150-165cm,未婚,湖北,武汉",未婚,,"来到这里是个偶然，遇见你也许也是必然，谢谢浏览我资料的人，也谢谢关注我的人。（ps：资料全部真实）
 我是1994年的，湖北孝感人。觉得自己是一个典型天蝎座和处女座结合的人，有天蝎…",https://at3.jyimg.com/ef/69/cd2e03116b63b6754bfed61745dd/cd2e03116_12_avatar_p.jpg,49
173362340,萝卜头子,男,25,成都,179,硕士,"20-26岁,164-176cm,大专以上,有照片,未婚",未婚,,我不太会夸自己，本科毕业在某500强世界企业工作了一年半，去马来西亚读的硕士，刚来成都工作，影视传媒行业，简单说下兴趣，喜欢健身，做饭，摄影，旅游，愿意尝试很多新鲜事物，真不习惯写…,https://at4.jyimg.com/7f/e5/4214c3aqc5664855309166deffcf/4214c3adc_3_avatar_p.jpg,48
175439919,建中靖国,男,25,濮阳,175,大专,"20-27岁,155-170cm,河南",未婚,,为了让真心找另一半的女孩分辨假人和骗子我决定“简短”得介绍一下自己 1994年生于油田职工大院，MBTI性格分类是INFJ，从小看遍姥爷书架上的书，尤其喜欢宋史和百家讲坛，后来性格…,https://at2.jyimg.com/91/a9/947952b80668a91395d185f9812d/947952b80_1_avatar_p.jpg,48
94097582,永逺、有多逺,男,25,福州,180,高中中专及以下,"不限 -27岁,155-185cm,有照片,未婚,福建,福州",未婚,,"我来自于福州福清。
 个人比较内向，比较沉默寡言，我知道很不着女孩子喜欢。正在积极努力改变当中， 如有看上眼的快点来信吧！...",https://at2.jyimg.com/12/c1/8972ebb730923c2e0f293f7e1fea/8972ebb73_2_avatar_p.jpg,47
107051263,朱雀,男,25,沈阳,170,高中中专及以下,"18-25岁,150-165cm,有照片,未婚,其他国家,日本",未婚,,四块五的姑娘，四块五的少年，九块钱的结婚证，就是一辈子。...,https://at1.jyimg.com/0d/66/297db9a86832fa4f4656f99c8a91/297db9a86_33_avatar_p.jpg,49
